time,RASIS,,,LASIS,,,RPSIS,,,LPSIS,,,,static,RASIS,,,LASIS,,,RPSIS,,,LPSIS,,,RGT,,,LGT,,
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.235332,25.1676,34.6591,89.3795,24.9969,61.0657,88.9467,9.74136,42.3954,96.8081,9.64346,51.8687,96.9382,,,,,,,,,,,,,,,,,,,,
0.23731,25.1635,34.6629,89.3747,24.9923,61.0715,88.9468,9.73881,42.3992,96.8064,9.64153,51.8724,96.9371,,,,,,,,,,,,,,,,,,,,
0.239287,25.1601,34.6702,89.3695,24.9909,61.0772,88.9464,9.73388,42.4047,96.8038,9.63843,51.8768,96.9348,,,,,,,,,,,,,,,,,,,,
0.241265,25.1567,34.6779,89.3643,24.9898,61.0829,88.946,9.72877,42.4104,96.8012,9.63523,51.8813,96.9324,,,,,,,,,,,,,,,,,,,,
0.243242,25.1558,34.6815,89.3644,24.9838,61.0874,88.9443,9.72536,42.4144,96.7952,9.63087,51.8857,96.9307,,,,,,,,,,,,,,,,,,,,
0.24522,25.1551,34.6848,89.3649,24.9774,61.0917,88.9425,9.72207,42.4184,96.7888,9.62642,51.8902,96.9291,,,,,,,,,,,,,,,,,,,,
0.247198,25.151,34.6921,89.3572,24.9765,61.0988,88.9441,9.71854,42.4251,96.7824,9.62179,51.8934,96.9286,,,,,,,,,,,,,,,,,,,,
0.249175,25.1466,34.6997,89.3488,24.9759,61.1061,88.9459,9.715,42.432,96.776,9.61715,51.8966,96.9282,,,,,,,,,,,,,,,,,,,,
0.251153,25.1414,34.7025,89.348,24.9731,61.1096,88.9446,9.71142,42.4348,96.7752,9.61537,51.903,96.9276,,,,,,,,,,,,,,,,,,,,
0.25313,25.1362,34.7048,89.3479,24.9701,61.1127,88.943,9.70783,42.4373,96.7748,9.61382,51.9097,96.9269,,,,,,,,,,,,,,,,,,,,
0.255108,25.1283,34.7202,89.3465,24.9668,61.1164,88.9444,9.70348,42.4392,96.7717,9.60943,51.9128,96.9244,,,,,,,,,,,,,,,,,,,,
0.257086,25.1202,34.7367,89.345,24.9635,61.1203,88.9461,9.69907,42.441,96.7683,9.6048,51.9155,96.9218,,,,,,,,,,,,,,,,,,,,
0.259063,25.1192,34.7427,89.3407,24.9611,61.1229,88.9436,9.69586,42.4457,96.7622,9.60213,51.9176,96.9196,,,,,,,,,,,,,,,,,,,,
0.261041,25.1189,34.7479,89.3361,24.9587,61.1254,88.9409,9.69276,42.4505,96.7559,9.59963,51.9197,96.9175,,,,,,,,,,,,,,,,,,,,
0.263018,25.1161,34.7524,89.3358,24.956,61.1288,88.9418,9.68986,42.4496,96.7539,9.5949,51.9238,96.9183,,,,,,,,,,,,,,,,,,,,
0.264996,25.1131,34.757,89.3359,24.9533,61.1324,88.9431,9.68698,42.4483,96.7522,9.58998,51.928,96.9194,,,,,,,,,,,,,,,,,,,,
0.266973,25.1088,34.7607,89.3308,24.9503,61.1383,88.9422,9.68234,42.4514,96.75,9.58567,51.9314,96.9159,,,,,,,,,,,,,,,,,,,,
0.268951,25.1043,34.7645,89.3251,24.9473,61.1444,88.9412,9.67755,42.4549,96.7478,9.58141,51.9348,96.912,,,,,,,,,,,,,,,,,,,,
0.270929,25.1011,34.7677,89.3225,24.9422,61.1461,88.9419,9.67385,42.4575,96.7437,9.57901,51.9357,96.912,,,,,,,,,,,,,,,,,,,,
0.272906,25.0979,34.771,89.3202,24.9369,61.1474,88.9428,9.67023,42.4601,96.7394,9.57678,51.9365,96.9124,,,,,,,,,,,,,,,,,,,,
0.274884,25.0914,34.774,89.3171,24.9343,61.1506,88.9446,9.66732,42.4622,96.7371,9.57417,51.9407,96.9108,,,,,,,,,,,,,,,,,,,,
0.276861,25.0846,34.777,89.314,24.932,61.154,88.9465,9.66447,42.4643,96.7351,9.57153,51.9453,96.909,,,,,,,,,,,,,,,,,,,,
0.278839,25.0843,34.7777,89.3116,24.9288,61.1565,88.9467,9.65974,42.4662,96.7329,9.56946,51.9442,96.9089,,,,,,,,,,,,,,,,,,,,
0.280817,25.0846,34.7781,89.3092,24.9254,61.159,88.9468,9.65483,42.468,96.7308,9.56743,51.9425,96.9089,,,,,,,,,,,,,,,,,,,,
0.282794,25.0803,34.7797,89.3069,24.9211,61.1606,88.9464,9.65073,42.4678,96.7275,9.56293,51.9425,96.9074,,,,,,,,,,,,,,,,,,,,
0.284772,25.0756,34.7815,89.3046,24.9166,61.1621,88.9459,9.64669,42.4675,96.7241,9.55819,51.9427,96.9057,,,,,,,,,,,,,,,,,,,,
0.286749,25.0718,34.785,89.3017,24.9129,61.163,88.9449,9.6427,42.4663,96.7239,9.55465,51.9459,96.9055,,,,,,,,,,,,,,,,,,,,
0.288727,25.0681,34.7886,89.2987,24.9092,61.1639,88.9439,9.6387,42.4651,96.7241,9.55123,51.9494,96.9053,,,,,,,,,,,,,,,,,,,,
0.290704,25.0646,34.7916,89.2963,24.9045,61.1681,88.944,9.63409,42.4672,96.7219,9.54873,51.9466,96.9053,,,,,,,,,,,,,,,,,,,,
0.292682,25.0611,34.7945,89.2939,24.8997,61.1726,88.9441,9.62942,42.4697,96.7194,9.54632,51.9432,96.9053,,,,,,,,,,,,,,,,,,,,
0.29466,25.0576,34.7954,89.289,24.8956,61.176,88.9463,9.62511,42.4694,96.7181,9.54168,51.9472,96.9032,,,,,,,,,,,,,,,,,,,,
0.296637,25.0542,34.7961,89.2839,24.8916,61.1793,88.9487,9.62083,42.4689,96.7168,9.53683,51.9518,96.9009,,,,,,,,,,,,,,,,,,,,
0.298615,25.0497,34.7994,89.2796,24.8873,61.1798,88.9484,9.61775,42.4684,96.7133,9.53234,51.9506,96.9013,,,,,,,,,,,,,,,,,,,,
0.300592,25.0451,34.8029,89.2753,24.8829,61.1801,88.9478,9.61479,42.4678,96.7095,9.52788,51.9488,96.902,,,,,,,,,,,,,,,,,,,,
0.30257,25.0434,34.8035,89.2742,24.8827,61.1799,88.948,9.61216,42.4686,96.709,9.52498,51.9508,96.9028,,,,,,,,,,,,,,,,,,,,
0.304547,25.0421,34.8039,89.2735,24.8828,61.1796,88.9483,9.60956,42.4695,96.7088,9.52222,51.9532,96.9037,,,,,,,,,,,,,,,,,,,,
0.306525,25.0405,34.8066,89.272,24.8781,61.1797,88.9473,9.60771,42.4715,96.7057,9.51884,51.9542,96.9021,,,,,,,,,,,,,,,,,,,,
0.308503,25.039,34.8095,89.2704,24.873,61.1799,88.9462,9.60594,42.4736,96.7022,9.5154,51.9552,96.9002,,,,,,,,,,,,,,,,,,,,
0.31048,25.0318,34.8102,89.2683,24.8707,61.1787,88.9474,9.60166,42.471,96.7016,9.51376,51.9547,96.9002,,,,,,,,,,,,,,,,,,,,
0.312458,25.0241,34.8107,89.2662,24.8687,61.1774,88.9489,9.59711,42.4678,96.7014,9.51232,51.9541,96.9003,,,,,,,,,,,,,,,,,,,,
0.314435,25.0238,34.8108,89.2649,24.8674,61.1812,88.951,9.59296,42.4683,96.6998,9.50743,51.9557,96.9008,,,,,,,,,,,,,,,,,,,,
0.316413,25.0243,34.8109,89.2636,24.8662,61.1855,88.9532,9.58885,42.4691,96.6981,9.50219,51.9576,96.9012,,,,,,,,,,,,,,,,,,,,
0.318391,25.0193,34.8135,89.2613,24.8621,61.1863,88.9557,9.58618,42.4691,96.6973,9.49975,51.9553,96.8994,,,,,,,,,,,,,,,,,,,,
0.320368,25.0138,34.8163,89.259,24.8577,61.1867,88.9583,9.58366,42.4691,96.6966,9.49761,51.9527,96.8974,,,,,,,,,,,,,,,,,,,,
0.322346,25.0098,34.8154,89.2583,24.8523,61.1888,88.9572,9.58099,42.4682,96.6948,9.49391,51.9555,96.8979,,,,,,,,,,,,,,,,,,,,
0.324323,25.0059,34.8142,89.2577,24.8468,61.191,88.9558,9.5783,42.4673,96.6928,9.49004,51.959,96.8987,,,,,,,,,,,,,,,,,,,,
0.326301,25.0088,34.8073,89.2524,24.8434,61.1896,88.9554,9.57445,42.4673,96.6908,9.48854,51.9573,96.8977,,,,,,,,,,,,,,,,,,,,
0.328278,25.0124,34.7998,89.2465,24.8403,61.1877,88.9552,9.57047,42.4674,96.6888,9.4873,51.955,96.8965,,,,,,,,,,,,,,,,,,,,
0.330256,25.0046,34.8054,89.2459,24.8357,61.1855,88.9585,9.56827,42.4656,96.6866,9.48205,51.9532,96.8952,,,,,,,,,,,,,,,,,,,,
0.332234,24.9956,34.8124,89.2458,24.831,61.1832,88.9622,9.56626,42.4635,96.6844,9.47636,51.9514,96.8939,,,,,,,,,,,,,,,,,,,,
0.334211,24.991,34.8131,89.245,24.8283,61.1814,88.964,9.56197,42.4589,96.6847,9.47538,51.9508,96.8944,,,,,,,,,,,,,,,,,,,,
0.336189,24.9869,34.8132,89.2441,24.8257,61.1798,88.9656,9.55743,42.454,96.6853,9.47493,51.9503,96.8952,,,,,,,,,,,,,,,,,,,,
0.338166,24.9829,34.8143,89.2409,24.8225,61.181,88.9646,9.55454,42.4522,96.6841,9.47226,51.9484,96.8955,,,,,,,,,,,,,,,,,,,,
0.340144,24.979,34.8156,89.2375,24.8193,61.1826,88.9633,9.55184,42.4509,96.6827,9.46935,51.9463,96.8957,,,,,,,,,,,,,,,,,,,,
0.342122,24.9756,34.8129,89.2362,24.8139,61.1824,88.9622,9.54928,42.4495,96.6814,9.46339,51.947,96.8976,,,,,,,,,,,,,,,,,,,,
0.344099,24.9722,34.8097,89.235,24.8083,61.1819,88.9611,9.54673,42.4482,96.6801,9.45708,51.9481,96.8997,,,,,,,,,,,,,,,,,,,,
0.346077,24.9692,34.8099,89.2323,24.8057,61.1798,88.9638,9.54383,42.4451,96.6788,9.45426,51.9411,96.898,,,,,,,,,,,,,,,,,,,,
0.348054,24.9663,34.8106,89.2294,24.8035,61.1775,88.9668,9.5409,42.4419,96.6776,9.45185,51.9331,96.8958,,,,,,,,,,,,,,,,,,,,
0.350032,24.965,34.8115,89.227,24.7989,61.1744,88.9671,9.53525,42.4381,96.6773,9.44672,51.9339,96.8967,,,,,,,,,,,,,,,,,,,,
0.352009,24.964,34.8125,89.2247,24.7939,61.1712,88.9671,9.52928,42.4343,96.6771,9.44127,51.9356,96.898,,,,,,,,,,,,,,,,,,,,
0.353987,24.9618,34.809,89.2233,24.7904,61.1714,88.9682,9.52673,42.4329,96.6762,9.44013,51.9319,96.8965,,,,,,,,,,,,,,,,,,,,
0.355965,24.9594,34.805,89.2219,24.787,61.1719,88.9695,9.52457,42.4318,96.6753,9.43948,51.9274,96.8946,,,,,,,,,,,,,,,,,,,,
0.357942,24.9551,34.8058,89.2196,24.7831,61.1703,88.9695,9.52307,42.4285,96.673,9.43656,51.9192,96.8956,,,,,,,,,,,,,,,,,,,,
0.35992,24.9505,34.8071,89.2172,24.7792,61.1685,88.9693,9.52166,42.425,96.6705,9.43337,51.9104,96.897,,,,,,,,,,,,,,,,,,,,
0.361897,24.9471,34.8041,89.216,24.7746,61.1681,88.9709,9.5181,42.4249,96.6692,9.42673,51.9099,96.8966,,,,,,,,,,,,,,,,,,,,
0.363875,24.9438,34.8005,89.2149,24.7699,61.1679,88.9727,9.51427,42.4253,96.6681,9.41968,51.9102,96.8959,,,,,,,,,,,,,,,,,,,,
0.365853,24.9401,34.7995,89.2133,24.7673,61.1641,88.9715,9.51274,42.4197,96.6666,9.41617,51.9051,96.8978,,,,,,,,,,,,,,,,,,,,
0.36783,24.9364,34.7988,89.2117,24.7649,61.1598,88.9699,9.51148,42.4134,96.6652,9.41308,51.8992,96.8999,,,,,,,,,,,,,,,,,,,,
0.369808,24.9345,34.7951,89.209,24.7598,61.1582,88.9701,9.50731,42.4109,96.6651,9.40835,51.8957,96.8972,,,,,,,,,,,,,,,,,,,,
0.371785,24.9329,34.7911,89.2062,24.7544,61.1568,88.9705,9.50277,42.4089,96.6653,9.40341,51.8925,96.894,,,,,,,,,,,,,,,,,,,,
0.373763,24.9327,34.7896,89.2024,24.7516,61.1538,88.9709,9.50051,42.4048,96.6645,9.40301,51.8843,96.8941,,,,,,,,,,,,,,,,,,,,
0.37574,24.9328,34.7884,89.1985,24.7493,61.1507,88.9713,9.49855,42.4005,96.6636,9.40316,51.8754,96.8945,,,,,,,,,,,,,,,,,,,,
0.377718,24.9309,34.7861,89.1973,24.745,61.15,88.9746,9.49645,42.3973,96.6624,9.39901,51.872,96.8919,,,,,,,,,,,,,,,,,,,,
0.379696,24.9288,34.7838,89.1965,24.7406,61.1495,88.9783,9.49433,42.3942,96.6611,9.39431,51.8692,96.8889,,,,,,,,,,,,,,,,,,,,
0.381673,24.9229,34.7816,89.1983,24.7355,61.1449,88.9788,9.49191,42.39,96.6596,9.39166,51.8645,96.8902,,,,,,,,,,,,,,,,,,,,
0.383651,24.9165,34.7795,89.2004,24.7305,61.1396,88.9788,9.48945,42.3857,96.6581,9.38927,51.8595,96.8921,,,,,,,,,,,,,,,,,,,,
0.385628,24.9153,34.774,89.2022,24.7267,61.137,88.9784,9.48646,42.3799,96.6584,9.38498,51.8541,96.891,,,,,,,,,,,,,,,,,,,,
0.387606,24.9147,34.768,89.204,24.7232,61.1346,88.9779,9.48341,42.3739,96.6589,9.38043,51.8486,96.8895,,,,,,,,,,,,,,,,,,,,
0.389583,24.9129,34.7646,89.195,24.7178,61.1353,88.9707,9.47887,42.3686,96.6599,9.37706,51.8429,96.8891,,,,,,,,,,,,,,,,,,,,
0.391561,24.9109,34.7615,89.1845,24.7122,61.1363,88.9626,9.47413,42.3635,96.661,9.37384,51.837,96.889,,,,,,,,,,,,,,,,,,,,
0.393539,24.9094,34.7571,89.1802,24.7087,61.1326,88.9628,9.47454,42.3569,96.6584,9.37019,51.8323,96.8871,,,,,,,,,,,,,,,,,,,,
0.395516,24.9079,34.7525,89.1766,24.7055,61.1283,88.9641,9.47562,42.3501,96.6552,9.36648,51.8276,96.8849,,,,,,,,,,,,,,,,,,,,
0.397494,24.9031,34.7468,89.1773,24.7021,61.1246,88.964,9.47083,42.344,96.6534,9.36505,51.8217,96.8834,,,,,,,,,,,,,,,,,,,,
0.399471,24.8978,34.741,89.1786,24.6988,61.1209,88.9636,9.46526,42.3379,96.6517,9.36393,51.8157,96.8819,,,,,,,,,,,,,,,,,,,,
0.401449,24.8957,34.7361,89.1785,24.659,61.0585,88.9537,9.46323,42.3332,96.6508,9.36157,51.8069,96.882,,,,,,,,,,,,,,,,,,,,
0.403427,24.894,34.7313,89.1783,24.6142,60.9881,88.9425,9.46168,42.3287,96.65,9.35903,51.7977,96.8823,,,,,,,,,,,,,,,,,,,,
0.405404,24.8945,34.7269,89.1782,24.6019,60.9741,88.9394,9.45905,42.3227,96.6487,9.35437,51.7922,96.8821,,,,,,,,,,,,,,,,,,,,
0.407382,24.8954,34.7224,89.1782,24.594,60.9679,88.9373,9.45628,42.3165,96.6475,9.34941,51.7873,96.8817,,,,,,,,,,,,,,,,,,,,
0.409359,24.8904,34.72,89.1752,24.5855,60.9543,88.9428,9.45352,42.3063,96.6485,9.34545,51.7782,96.8816,,,,,,,,,,,,,,,,,,,,
0.411337,24.8846,34.7179,89.1718,24.5769,60.9397,88.9493,9.45077,42.2955,96.6498,9.34162,51.7685,96.8816,,,,,,,,,,,,,,,,,,,,
0.413314,24.8823,34.7104,89.172,24.6118,60.9893,88.9738,9.44551,42.2892,96.6487,9.33827,51.7604,96.8801,,,,,,,,,,,,,,,,,,,,
0.415292,24.8804,34.7021,89.1728,24.6527,61.048,89.0008,9.43991,42.2836,96.6473,9.33498,51.7524,96.8785,,,,,,,,,,,,,,,,,,,,
0.41727,24.8797,34.6928,89.1751,24.6582,61.051,89.0056,9.43795,42.2759,96.6453,9.33274,51.7459,96.8762,,,,,,,,,,,,,,,,,,,,
0.419247,24.8792,34.6832,89.1776,24.6586,61.0461,89.0072,9.43649,42.2678,96.6432,9.33066,51.7395,96.8739,,,,,,,,,,,,,,,,,,,,
0.421225,24.8761,34.678,89.1751,24.6563,61.0407,89.0064,9.43279,42.2597,96.6399,9.32469,51.7349,96.8747,,,,,,,,,,,,,,,,,,,,
0.423202,24.8727,34.6734,89.1719,24.6536,61.0352,89.0053,9.42875,42.2515,96.6363,9.31817,51.7307,96.876,,,,,,,,,,,,,,,,,,,,
0.42518,24.871,34.6693,89.169,24.6463,61.031,89.0013,9.42509,42.2453,96.6377,9.31427,51.7241,96.8703,,,,,,,,,,,,,,,,,,,,
0.427158,24.8695,34.6652,89.1662,24.6383,61.0269,88.9969,9.42147,42.2394,96.6397,9.31074,51.7172,96.8636,,,,,,,,,,,,,,,,,,,,
0.429135,24.8676,34.6574,89.1669,24.6334,61.0205,88.9962,9.41977,42.2288,96.6382,9.3065,51.7119,96.8595,,,,,,,,,,,,,,,,,,,,
0.431113,24.8656,34.649,89.1683,24.6289,61.0138,88.996,9.41836,42.2176,96.6363,9.30216,51.7068,96.8557,,,,,,,,,,,,,,,,,,,,
0.43309,24.8647,34.6441,89.1662,24.6255,61.0083,88.9971,9.4154,42.2112,96.6331,9.29866,51.6981,96.8551,,,,,,,,,,,,,,,,,,,,
0.435068,24.864,34.6398,89.1637,24.6222,61.003,88.9984,9.41222,42.2056,96.6298,9.29528,51.6889,96.8549,,,,,,,,,,,,,,,,,,,,
0.437045,24.8605,34.6309,89.1641,24.6194,60.9966,88.9964,9.40961,42.1962,96.6296,9.29266,51.6789,96.8545,,,,,,,,,,,,,,,,,,,,
0.439023,24.8565,34.6214,89.1649,24.6166,60.99,88.9938,9.40709,42.1863,96.6299,9.29014,51.6687,96.8541,,,,,,,,,,,,,,,,,,,,
0.441001,24.8549,34.6149,89.1638,24.6132,60.9825,88.9937,9.40527,42.1778,96.6283,9.28645,51.6635,96.8554,,,,,,,,,,,,,,,,,,,,
0.442978,24.8538,34.6089,89.1624,24.6098,60.9748,88.994,9.40356,42.1696,96.6265,9.28258,51.6591,96.8569,,,,,,,,,,,,,,,,,,,,
0.444956,24.8538,34.6012,89.1607,24.6064,60.9697,88.9956,9.40009,42.1615,96.6261,9.27911,51.6509,96.8573,,,,,,,,,,,,,,,,,,,,
0.446933,24.8539,34.5932,89.1589,24.6031,60.965,88.9975,9.39636,42.1534,96.6259,9.27569,51.6422,96.8577,,,,,,,,,,,,,,,,,,,,
0.448911,24.8511,34.5852,89.1599,24.5994,60.9547,88.9989,9.394,42.1443,96.6248,9.27437,51.6324,96.8532,,,,,,,,,,,,,,,,,,,,
0.450888,24.8479,34.5772,89.1614,24.5956,60.9436,89.0002,9.39184,42.1351,96.6235,9.27336,51.6225,96.848,,,,,,,,,,,,,,,,,,,,
0.452866,24.8481,34.5714,89.1606,24.5943,60.9395,88.9989,9.38858,42.1243,96.6212,9.27106,51.6119,96.8524,,,,,,,,,,,,,,,,,,,,
0.454844,24.8489,34.5659,89.1593,24.5934,60.9366,88.9972,9.38515,42.1133,96.6186,9.26856,51.6011,96.8583,,,,,,,,,,,,,,,,,,,,
0.456821,24.8482,34.5551,89.1587,24.5909,60.9289,88.9968,9.38454,42.1051,96.6179,9.26623,51.5859,96.8599,,,,,,,,,,,,,,,,,,,,
0.458799,24.8473,34.5434,89.1582,24.588,60.9205,88.9967,9.38437,42.0974,96.6175,9.26393,51.5701,96.8609,,,,,,,,,,,,,,,,,,,,
0.460776,24.843,34.5361,89.1594,24.5859,60.912,88.9974,9.38156,42.087,96.6172,9.2629,51.5624,96.8612,,,,,,,,,,,,,,,,,,,,
0.462754,24.8383,34.5296,89.1607,24.5839,60.9033,88.9982,9.37832,42.0762,96.617,9.26208,51.556,96.8613,,,,,,,,,,,,,,,,,,,,
0.464732,24.8368,34.5196,89.1581,24.583,60.8965,88.9962,9.3763,42.0648,96.6149,9.25807,51.5449,96.8621,,,,,,,,,,,,,,,,,,,,
0.466709,24.8359,34.5091,89.1548,24.5822,60.89,88.9938,9.37447,42.0534,96.6126,9.25355,51.533,96.863,,,,,,,,,,,,,,,,,,,,
0.468687,24.8342,34.502,89.155,24.5789,60.8783,88.9925,9.37242,42.0439,96.6145,9.25155,51.5228,96.8645,,,,,,,,,,,,,,,,,,,,
0.470664,24.8324,34.4955,89.1558,24.5753,60.8657,88.9915,9.37035,42.0347,96.6171,9.24995,51.5129,96.8661,,,,,,,,,,,,,,,,,,,,
0.472642,24.8289,34.4802,89.1555,24.572,60.8577,88.9902,9.3683,42.0228,96.6161,9.24715,51.5033,96.8644,,,,,,,,,,,,,,,,,,,,
0.474619,24.8252,34.4635,89.155,24.5687,60.8504,88.9887,9.36626,42.0104,96.6146,9.24415,51.4937,96.8621,,,,,,,,,,,,,,,,,,,,
0.476597,24.8256,34.4556,89.1546,24.5691,60.8401,88.9913,9.36466,41.9996,96.6129,9.24199,51.4805,96.8625,,,,,,,,,,,,,,,,,,,,
0.478575,24.8265,34.4492,89.1543,24.5702,60.8292,88.9945,9.36313,41.9891,96.6112,9.23998,51.4666,96.8633,,,,,,,,,,,,,,,,,,,,
0.480552,24.8255,34.4398,89.1514,24.5676,60.8163,88.9965,9.36123,41.9789,96.6109,9.23744,51.4537,96.8662,,,,,,,,,,,,,,,,,,,,
0.48253,24.8242,34.4298,89.1481,24.5644,60.803,88.9982,9.35926,41.9689,96.6108,9.23481,51.4409,96.8695,,,,,,,,,,,,,,,,,,,,
0.484507,24.8237,34.4175,89.1474,24.561,60.7897,88.9982,9.35772,41.9588,96.6105,9.23339,51.4271,96.8709,,,,,,,,,,,,,,,,,,,,
0.486485,24.8234,34.4047,89.1471,24.5575,60.7764,88.9979,9.35625,41.9487,96.6101,9.23219,51.4131,96.8719,,,,,,,,,,,,,,,,,,,,
0.488463,24.8206,34.3904,89.1473,24.5563,60.766,88.9945,9.35523,41.9367,96.6091,9.22956,51.4019,96.872,,,,,,,,,,,,,,,,,,,,
0.49044,24.8175,34.3759,89.1475,24.5554,60.7562,88.9907,9.3543,41.9245,96.608,9.2267,51.3912,96.8719,,,,,,,,,,,,,,,,,,,,
0.492418,24.8134,34.3631,89.1483,24.5506,60.7443,88.9904,9.35124,41.9135,96.6069,9.22594,51.3825,96.8708,,,,,,,,,,,,,,,,,,,,
0.494395,24.8091,34.3507,89.1493,24.5451,60.732,88.9908,9.34783,41.9028,96.6057,9.22555,51.3743,96.8696,,,,,,,,,,,,,,,,,,,,
0.496373,24.8124,34.3396,89.1438,24.5428,60.7207,88.9894,9.34674,41.8916,96.6044,9.22434,51.363,96.8682,,,,,,,,,,,,,,,,,,,,
0.49835,24.8171,34.3288,89.1372,24.5412,60.7095,88.9877,9.34605,41.8803,96.603,9.22299,51.3512,96.8667,,,,,,,,,,,,,,,,,,,,
0.500328,24.814,34.3177,89.1386,24.5381,60.697,88.9868,9.3431,41.8677,96.6018,9.22073,51.3402,96.8664,,,,,,,,,,,,,,,,,,,,
0.502306,24.8095,34.3065,89.1414,24.5348,60.6843,88.9861,9.33975,41.8549,96.6007,9.2183,51.3293,96.8663,,,,,,,,,,,,,,,,,,,,
0.504283,24.8079,34.2923,89.1426,24.5331,60.6729,88.9814,9.34065,41.8425,96.5978,9.21844,51.3192,96.865,,,,,,,,,,,,,,,,,,,,
0.506261,24.8068,34.2775,89.1436,24.5316,60.6618,88.9759,9.3423,41.8303,96.5947,9.21903,51.3092,96.8634,,,,,,,,,,,,,,,,,,,,
0.508238,24.8039,34.2646,89.1421,24.5318,60.6473,88.9749,9.34104,41.8177,96.5943,9.22034,51.2944,96.8629,,,,,,,,,,,,,,,,,,,,
0.510216,24.8006,34.252,89.1402,24.5322,60.6321,88.9747,9.33927,41.8049,96.5944,9.22178,51.2787,96.8627,,,,,,,,,,,,,,,,,,,,
0.512194,24.7988,34.2412,89.1393,24.5323,60.6255,88.9718,9.34122,41.7866,96.602,9.21613,51.2698,96.8639,,,,,,,,,,,,,,,,,,,,
0.514171,24.7972,34.2308,89.1387,24.5323,60.6204,88.9684,9.34383,41.7673,96.6108,9.2092,51.2621,96.8653,,,,,,,,,,,,,,,,,,,,
0.516149,24.7956,34.2167,89.1389,24.5291,60.6085,88.9686,9.34451,41.7536,96.6104,9.20771,51.2475,96.8632,,,,,,,,,,,,,,,,,,,,
0.518126,24.794,34.202,89.1393,24.5253,60.5954,88.9695,9.34484,41.741,96.6083,9.20722,51.2317,96.8605,,,,,,,,,,,,,,,,,,,,
0.520104,24.7923,34.1876,89.1405,24.5266,60.5834,88.9684,9.34528,41.7263,96.6072,9.20622,51.2181,96.8601,,,,,,,,,,,,,,,,,,,,
0.522081,24.7905,34.1732,89.1419,24.5288,60.5715,88.9669,9.34575,41.7112,96.6064,9.20513,51.205,96.8601,,,,,,,,,,,,,,,,,,,,
0.524059,24.7907,34.1565,89.139,24.5282,60.5591,88.9695,9.34266,41.699,96.6063,9.2041,51.1907,96.8581,,,,,,,,,,,,,,,,,,,,
0.526037,24.7912,34.1395,89.1353,24.5271,60.5466,88.973,9.33892,41.6873,96.6062,9.20308,51.1762,96.8557,,,,,,,,,,,,,,,,,,,,
0.528014,24.7924,34.1265,89.1337,24.5261,60.5314,88.9715,9.33547,41.6763,96.6051,9.20091,51.1649,96.8527,,,,,,,,,,,,,,,,,,,,
0.529992,24.7938,34.1144,89.1325,24.525,60.5156,88.9691,9.33208,41.6653,96.6038,9.19854,51.1543,96.8496,,,,,,,,,,,,,,,,,,,,
0.531969,24.791,34.0984,89.1306,24.5249,60.5006,88.9663,9.33208,41.6494,96.5998,9.19745,51.1368,96.8446,,,,,,,,,,,,,,,,,,,,
0.533947,24.7874,34.0817,89.1286,24.525,60.4857,88.9635,9.3327,41.6324,96.5953,9.19661,51.1179,96.8393,,,,,,,,,,,,,,,,,,,,
0.535924,24.7889,34.0658,89.1275,24.5226,60.4675,88.9621,9.33225,41.6183,96.5939,9.19476,51.0954,96.836,,,,,,,,,,,,,,,,,,,,
0.537902,24.7913,34.0501,89.1265,24.5198,60.4487,88.9611,9.33159,41.6047,96.593,9.19272,51.0722,96.833,,,,,,,,,,,,,,,,,,,,
0.53988,24.7903,34.0374,89.1218,24.5193,60.4311,88.9636,9.32943,41.5869,96.5889,9.19166,51.0538,96.8306,,,,,,,,,,,,,,,,,,,,
0.541857,24.7885,34.0252,89.1163,24.5193,60.4137,88.9666,9.32699,41.5682,96.5843,9.19079,51.0362,96.8283,,,,,,,,,,,,,,,,,,,,
0.543835,24.786,34.0102,89.1145,24.5141,60.3935,88.9661,9.32465,41.5535,96.5843,9.18837,51.0259,96.8254,,,,,,,,,,,,,,,,,,,,
0.545812,24.7832,33.9946,89.1133,24.508,60.3727,88.965,9.32234,41.5396,96.5852,9.18565,51.0171,96.8224,,,,,,,,,,,,,,,,,,,,
0.54779,24.7844,33.9774,89.1096,24.5068,60.3502,88.9601,9.32059,41.524,96.5808,9.18615,51.0007,96.8187,,,,,,,,,,,,,,,,,,,,
0.549768,24.7863,33.9599,89.1052,24.5066,60.3273,88.9546,9.31896,41.5081,96.5754,9.18728,50.9829,96.8148,,,,,,,,,,,,,,,,,,,,
0.551745,24.7853,33.9455,89.1023,24.5031,60.3105,88.9541,9.31741,41.4911,96.5733,9.18469,50.9669,96.8154,,,,,,,,,,,,,,,,,,,,
0.553723,24.7837,33.9317,89.0995,24.499,60.295,88.9545,9.31587,41.474,96.5718,9.18138,50.9514,96.8169,,,,,,,,,,,,,,,,,,,,
0.5557,24.7813,33.9158,89.096,24.5003,60.2793,88.9554,9.31539,41.4581,96.5679,9.18225,50.9298,96.8126,,,,,,,,,,,,,,,,,,,,
0.557678,24.7789,33.8994,89.0924,24.5027,60.2637,88.9563,9.31513,41.4425,96.5636,9.18394,50.907,96.8073,,,,,,,,,,,,,,,,,,,,
